,Brand,Model,Variant,Manufacturing_year,Driven_kilometers,Fuel,number_of_owners,location,Price
908,Hyundai,Elantra,CRDi SX,2013,"58,000 kms",Diesel,First Owner,Ahmedabad,6.51 Lakh*
909,Maruti,Swift,Dzire VXI,2015,"80,000 kms",Petrol,First Owner,Ahmedabad,5.14 Lakh*
910,Mahindra,Bolero,Power Plus SLE,2018,"70,000 kms",Diesel,First Owner,Ahmedabad,6.5 Lakh*
911,Honda,Brio,1.2 VX AT,2018,"31,000 kms",Petrol,First Owner,Ahmedabad,5.9 Lakh*
912,Maruti,Vitara,Brezza ZDi AMT,2019,"45,000 kms",Diesel,First Owner,Ahmedabad,8.6 Lakh*
913,Honda,WR-V,i-DTEC VX,2017,"85,000 kms",Diesel,First Owner,Ahmedabad,7.9 Lakh*
914,Honda,Amaze,S i-Dtech,2014,"65,000 kms",Diesel,First Owner,Ahmedabad,3.51 Lakh*
915,Maruti,Ciaz,AT VXi Plus,2014,"55,000 kms",Petrol,First Owner,Ahmedabad,5.9 Lakh*
916,Ford,EcoSport,1.5 TDCi Titanium BSIV,2018,"48,000 kms",Diesel,First Owner,Ahmedabad,8.51 Lakh*
917,Maruti,Alto,K10 VXI,2017,"37,000 kms",Petrol,First Owner,Ahmedabad,3.25 Lakh*
918,Maruti,Ertiga,SHVS VDI Limited Edition,2015,"32,000 kms",Diesel,First Owner,Ahmedabad,6.75 Lakh*
919,Hyundai,Creta,1.6 SX Automatic,2018,"24,000 kms",Petrol,First Owner,Ahmedabad,13.8 Lakh*
920,Ford,EcoSport,1.5 Petrol Titanium Plus AT,2016,"24,000 kms",Petrol,First Owner,Ahmedabad,7.75 Lakh*
921,Honda,WR-V,i-DTEC VX,2020,"26,000 kms",Diesel,First Owner,Ahmedabad,10.5 Lakh*
922,Toyota,Innova,2.5 GX (Diesel) 8 Seater,2014,"92,000 kms",Diesel,First Owner,Ahmedabad,6.49 Lakh*
923,Hyundai,Grand,i10 CRDi SportZ Edition,2014,"65,000 kms",Diesel,First Owner,Ahmedabad,3.75 Lakh*
924,Honda,Amaze,S i-Vtech,2015,"41,000 kms",Petrol,First Owner,Ahmedabad,5.15 Lakh*
925,Toyota,Etios,Liva GD,2013,"74,000 kms",Diesel,First Owner,Ahmedabad,3.75 Lakh*
926,Honda,City,SV MT,2019,"15,861 kms",Petrol,First Owner,Ahmedabad,8.9 Lakh*
927,Volkswagen,Vento,Diesel Highline,2012,"99,200 kms",Diesel,First Owner,Ahmedabad,3.75 Lakh*
928,Toyota,Fortuner,4x2 4 Speed AT,2012,"99,000 kms",Diesel,Second Owner,Ahmedabad,13.5 Lakh*
929,Honda,City,i-VTEC V,2018,"26,000 kms",Petrol,First Owner,Ahmedabad,9 Lakh*
930,Maruti,Swift,VDI,2013,"59,000 kms",Diesel,First Owner,Ahmedabad,4.19 Lakh*
931,Maruti,SX4,S Cross DDiS 320 Alpha,2016,"62,000 kms",Diesel,First Owner,Ahmedabad,5.9 Lakh*
932,Mahindra,XUV300,W6,2019,"37,000 kms",Petrol,First Owner,Ahmedabad,8.75 Lakh*
933,Toyota,Innova,Crysta 2016-2020 2.4 VX MT 8S BSIV,2019,"14,000 kms",Diesel,First Owner,Ahmedabad,19.5 Lakh*
934,Honda,Brio,S Option MT,2011,"59,000 kms",Petrol,First Owner,Ahmedabad,2.95 Lakh*
935,Hyundai,Creta,SX Opt Diesel,2020,"6,700 kms",Diesel,First Owner,Ahmedabad,16.9 Lakh*
936,Volkswagen,Polo,Diesel Comfortline 1.2L,2013,"78,000 kms",Diesel,First Owner,Ahmedabad,3.31 Lakh*
937,Renault,Duster,110PS Diesel RxZ,2013,"52,000 kms",Diesel,First Owner,Ahmedabad,4.9 Lakh*
938,Kia,Seltos,HTX Plus AT D,2019,"76,910 kms",Diesel,First Owner,Ahmedabad,15.75 Lakh*
939,Maruti,Alto,800 LXI Opt BSIV,2021,"23,000 kms",Petrol,First Owner,Ahmedabad,3.7 Lakh*
940,Hyundai,Verna,1.6 CRDi EX MT,2012,"68,000 kms",Diesel,Second Owner,Ahmedabad,4 Lakh*
941,Honda,City,i DTEC V,2014,"95,000 kms",Diesel,Second Owner,Ahmedabad,4.5 Lakh*
942,Hyundai,Grand,i10 1.2 Kappa Magna AT,2018,"55,000 kms",Petrol,First Owner,Ahmedabad,5.49 Lakh*
943,Toyota,Innova,Crysta 2016-2020 2.4 G MT 8 STR,2017,"80,000 kms",Diesel,Second Owner,Ahmedabad,13.51 Lakh*
944,Mercedes-Benz,GLC,220d 4MATIC,2020,"7,900 kms",Diesel,First Owner,Ahmedabad,58 Lakh*
945,Kia,Seltos,HTX Plus AT D,2020,"17,000 kms",Diesel,First Owner,Ahmedabad,17.9 Lakh*
946,Maruti,Ciaz,VDi Plus,2015,"58,000 kms",Diesel,First Owner,Ahmedabad,5.9 Lakh*
947,Honda,Brio,VX,2015,"15,000 kms",Petrol,First Owner,Ahmedabad,5.25 Lakh*
948,Hyundai,Grand,i10 1.2 CRDi Magna,2018,"41,000 kms",Diesel,First Owner,Ahmedabad,5.15 Lakh*
949,Ford,EcoSport,1.5 Diesel Titanium BSIV,2017,"55,000 kms",Diesel,First Owner,Ahmedabad,7.25 Lakh*
950,Datsun,RediGO,1.0 T Option,2017,"14,000 kms",Petrol,First Owner,Ahmedabad,2.75 Lakh*
951,Maruti,Wagon,R LXI,2008,"62,000 kms",Petrol,First Owner,Ahmedabad,1.8 Lakh*
952,Volkswagen,Polo,1.2 MPI Highline,2015,"1,10,000 kms",Petrol,Second Owner,Ahmedabad,4.1 Lakh*
953,Hyundai,Grand,i10 Magna,2017,"30,000 kms",Petrol,First Owner,Ahmedabad,4.95 Lakh*
954,Maruti,Swift,VDI BSIV,2009,"58,001 kms",Diesel,First Owner,Ahmedabad,2.55 Lakh*
955,Renault,KWID,RXT,2016,"28,000 kms",Petrol,First Owner,Ahmedabad,3.7 Lakh*
956,Maruti,Swift,ZXI,2020,"35,000 kms",Petrol,First Owner,Ahmedabad,6.5 Lakh*
957,Nissan,Sunny,Diesel XL,2014,"73,000 kms",Diesel,Second Owner,Ahmedabad,3.5 Lakh*
958,BMW,5,Series 530d M Sport,2013,"1,10,000 kms",Diesel,Second Owner,Ahmedabad,25 Lakh*
959,Hyundai,i20,Asta Option 1.2,2016,"40,000 kms",Petrol,Second Owner,Ahmedabad,4.8 Lakh*
960,Nissan,Micra,Diesel XV Premium,2013,"65,000 kms",Diesel,First Owner,Ahmedabad,2.9 Lakh*
961,Hyundai,Creta,1.6 CRDi AT SX Plus,2019,"55,000 kms",Diesel,First Owner,Ahmedabad,13.75 Lakh*
962,Maruti,Wagon,LXI BS IV,2013,"85,416 Kms",Petrol,2nd Owner,Ahmedabad,"₹ 3,11,000"
963,Maruti,Alto,800 LXI,2015,"39,000 kms",Petrol,First Owner,Ahmedabad,2.5 Lakh*
964,Hyundai,Creta,1.6 CRDi AT SX Plus,2015,"95,106 kms",Diesel,First Owner,Ahmedabad,9 Lakh*
965,Mahindra,XUV500,W10 2WD,2016,"60,000 kms",Diesel,First Owner,Ahmedabad,8.9 Lakh*
966,Maruti,Baleno,Alpha,2017,"49,072 Kms",Petrol,1st Owner,Ahmedabad,"₹ 6,32,500"
967,Mahindra,Scorpio,VLS AT 2.2 mHAWK,2012,"70,000 kms",Diesel,First Owner,Ahmedabad,4 Lakh*
968,Hyundai,Xcent,1.1 CRDi S Option,2015,"70,000 kms",Diesel,First Owner,Ahmedabad,4.75 Lakh*
969,Maruti,Wagon,R LXI,2009,"63,000 kms",Petrol,First Owner,Ahmedabad,2.3 Lakh*
970,Hyundai,i20,2015-2017 Sportz 1.2,2014,"74,000 kms",Petrol,First Owner,Ahmedabad,5.6 Lakh*
971,Honda,Amaze,E i-Dtech,2015,"88,000 kms",Diesel,First Owner,Ahmedabad,4.4 Lakh*
972,Maruti,Eeco,5 Seater AC,2012,"57,341 Kms",Petrol,1st Owner,Ahmedabad,"₹ 2,73,500"
973,Skoda,Fabia,1.2 TDI Ambition Plus,2012,"1,20,000 kms",Diesel,Third Owner,Ahmedabad,1.3 Lakh*
974,Volkswagen,Vento,1.5 TDI Highline,2016,"60,000 kms",Diesel,First Owner,Ahmedabad,6.25 Lakh*
975,Mercedes-Benz,GLA,Class 200 d Style,2019,"15,000 kms",Diesel,First Owner,Ahmedabad,30 Lakh*
976,Toyota,Fortuner,2016-2021 2.7 2WD AT BSIV,2019,"35,000 kms",Petrol,Second Owner,Ahmedabad,26.5 Lakh*
977,Hyundai,Grand,i10 1.2 Kappa Magna CNG BSIV,2019,"35,000 kms",CNG,First Owner,Ahmedabad,5.8 Lakh*
978,Chevrolet,Spark,1.0 LT,2012,"40,000 kms",Petrol,First Owner,Ahmedabad,1.5 Lakh*
979,Nissan,Sunny,Diesel XL,2012,"70,000 kms",Diesel,First Owner,Ahmedabad,2.53 Lakh*
980,Tata,Safari,2005-2017 3L Dicor LX 4x2,2006,"1,20,000 kms",Diesel,Second Owner,Ahmedabad,"88,000*"
981,Hyundai,Accent,Executive,2011,"38,000 kms",Petrol,First Owner,Ahmedabad,1.8 Lakh*
982,Tata,Nano,XTA,2015,"8,000 kms",Petrol,First Owner,Ahmedabad,2.25 Lakh*
983,Maruti,Alto,LXi,2010,"13,500 kms",Petrol,First Owner,Ahmedabad,2 Lakh*
984,Mercedes-Benz,C-Class,C 220 CDI Avantgarde,2015,"60,000 kms",Diesel,Third Owner,Ahmedabad,21 Lakh*
985,Hyundai,i20,Active 1.4 SX,2015,"72,000 kms",Diesel,First Owner,Ahmedabad,6 Lakh*
986,Ford,EcoSport,1.5 Petrol Trend BSIV,2020,"4,300 kms",Petrol,First Owner,Ahmedabad,8.9 Lakh*
987,Mahindra,Xylo,D4 BSIII,2011,"1,20,000 kms",Diesel,Second Owner,Ahmedabad,2 Lakh*
988,Maruti,Estilo,LXI,2010,"50,837 kms",Petrol,First Owner,Ahmedabad,1.5 Lakh*
989,Jeep,Compass,2.0 Limited,2017,"45,000 kms",Diesel,First Owner,Ahmedabad,13.9 Lakh*
990,Nissan,Sunny,XV,2013,"60,000 kms",Petrol,First Owner,Ahmedabad,4.25 Lakh*
991,Skoda,Octavia,Elegance 2.0 TDI AT,2013,"90,000 kms",Diesel,Third Owner,Ahmedabad,6.5 Lakh*
992,Mahindra,Thar,CRDe,2018,"18,000 kms",Diesel,Second Owner,Ahmedabad,7.9 Lakh*
993,Honda,Brio,S MT,2012,"60,000 kms",Petrol,Second Owner,Ahmedabad,2.75 Lakh*
994,Ford,Ecosport,1.5 TDCi Trend BSIV,2016,"42,029 Kms",Diesel,1st Owner,Ahmedabad,"₹ 5,77,000"
995,Renault,KWID,1.0 RXL,2017,"22,000 kms",Petrol,First Owner,Ahmedabad,2.9 Lakh*
996,Tata,Safari,Storme VX,2015,"1,10,000 kms",Diesel,First Owner,Ahmedabad,6 Lakh*
997,Kia,Seltos,GTX Plus,2019,"6,000 kms",Petrol,First Owner,Ahmedabad,16.95 Lakh*
998,Toyota,Etios,G Safety,2011,"1,08,000 kms",Petrol,First Owner,Ahmedabad,2.5 Lakh*
999,Hyundai,Elantra,SX,2013,"60,000 kms",Petrol,Second Owner,Ahmedabad,5.5 Lakh*
1000,Ford,Figo,Diesel LXI,2015,"1,20,000 kms",Diesel,Second Owner,Ahmedabad,2 Lakh*
1001,Ford,EcoSport,1.5 Diesel Titanium Plus,2016,"51,000 kms",Diesel,First Owner,Ahmedabad,7.5 Lakh*
1002,Toyota,Innova,Crysta 2016-2020 2.4 ZX MT,2017,"60,000 kms",Diesel,First Owner,Ahmedabad,17.5 Lakh*
1003,Volkswagen,Ameo,1.5 TDI Highline AT,2017,"87,000 kms",Diesel,First Owner,Ahmedabad,6.25 Lakh*
1004,Renault,KWID,RXT,2016,"58,000 kms",Petrol,Second Owner,Ahmedabad,3 Lakh*
1005,Maruti,Wagon,R VXI,2010,"52,000 kms",Petrol,First Owner,Ahmedabad,2.3 Lakh*
1006,Maruti,Vitara,Brezza VDi,2017,"12,635 kms",Diesel,First Owner,Ahmedabad,8.15 Lakh*
1007,Chevrolet,Enjoy,TCDi LS 7 Seater,2013,"85,412 kms",Diesel,First Owner,Ahmedabad,3.51 Lakh*
1008,Honda,City,i DTec SV,2014,"51,000 kms",Diesel,First Owner,Ahmedabad,5.51 Lakh*
1009,Nissan,Terrano,XL,2014,"55,000 kms",Petrol,First Owner,Ahmedabad,4.75 Lakh*
1010,Maruti,Baleno,Delta 1.2,2017,"47,000 kms",Petrol,First Owner,Ahmedabad,5.71 Lakh*
1011,Ford,Aspire,Titanium Diesel BSIV,2017,"51,000 kms",Diesel,First Owner,Ahmedabad,5.25 Lakh*
1012,Honda,Amaze,S i-Dtech,2015,"78,000 kms",Diesel,Second Owner,Ahmedabad,5.5 Lakh*
1013,Toyota,Etios,GD,2015,"1,20,000 kms",Diesel,Second Owner,Ahmedabad,4.65 Lakh*
1014,Ford,EcoSport,1.5 Diesel Titanium BSIV,2017,"57,000 kms",Diesel,First Owner,Ahmedabad,7.25 Lakh*
1015,Honda,City,i VTEC V,2011,"70,700 kms",Petrol,Second Owner,Ahmedabad,4.1 Lakh*
1016,Maruti,Vitara,Brezza ZDi AMT,2020,"14,000 kms",Diesel,First Owner,Ahmedabad,9.9 Lakh*
1017,Volkswagen,Vento,1.5 TDI Highline Plus 16 Alloy,2016,"94,000 kms",Diesel,First Owner,Ahmedabad,6.75 Lakh*
1018,Maruti,Swift,VXi BSIV,2006,"74,000 kms",Petrol,First Owner,Ahmedabad,1.99 Lakh*
1019,Honda,Amaze,S i-Dtech,2015,"61,000 kms",Diesel,First Owner,Ahmedabad,4.4 Lakh*
1020,Tata,Indica,Vista Aqua 1.3 Quadrajet,2009,"66,000 kms",Diesel,Second Owner,Ahmedabad,1.4 Lakh*
1021,Hyundai,Grand,i10 Magna,2014,"25,000 kms",Petrol,First Owner,Ahmedabad,4.25 Lakh*
1022,Chevrolet,Cruze,LTZ AT,2010,"1,17,000 kms",Diesel,First Owner,Ahmedabad,3.75 Lakh*
1023,Maruti,Swift,Dzire VXI 1.2,2019,"9,718 kms",Petrol,First Owner,Ahmedabad,6.45 Lakh*
1024,Hyundai,i20,Sportz 1.4 CRDi,2014,"38,000 kms",Diesel,First Owner,Ahmedabad,4.9 Lakh*
1025,Ford,Endeavour,Titanium 4X2,2019,"30,000 kms",Diesel,First Owner,Ahmedabad,29.5 Lakh*
1026,Hyundai,Venue,SX Opt Turbo BSIV,2019,"31,492 kms",Petrol,First Owner,Ahmedabad,9.7 Lakh*
1027,Honda,City,Corporate Edition,2013,"80,250 kms",Petrol,First Owner,Ahmedabad,4.75 Lakh*
1028,Hyundai,Grand,i10 1.2 Kappa Sportz AT,2017,"45,200 kms",Petrol,First Owner,Ahmedabad,5.5 Lakh*
1029,Datsun,RediGO,1.0 T Option,2018,"27,000 kms",Petrol,First Owner,Ahmedabad,2.75 Lakh*
1030,Ford,EcoSport,1.5 TDCi Titanium BSIV,2017,"71,000 kms",Diesel,First Owner,Ahmedabad,7.5 Lakh*
1031,Datsun,RediGO,T Option,2018,"20,000 kms",Petrol,First Owner,Ahmedabad,2.51 Lakh*
1032,Toyota,Corolla,Altis G AT,2017,"40,000 kms",Petrol,First Owner,Ahmedabad,13 Lakh*
1033,Jaguar,F-Pace,2016-2021 Prestige 2.0 AWD,2018,"33,600 kms",Diesel,First Owner,Ahmedabad,45 Lakh*
1034,Hyundai,Venue,SX Plus Dual Tone Turbo DCT,2019,"17,000 kms",Petrol,First Owner,Ahmedabad,10.75 Lakh*
1035,Toyota,Innova,Crysta 2016-2020 2.4 VX MT,2017,"70,000 kms",Diesel,First Owner,Ahmedabad,15.5 Lakh*
1036,Mahindra,XUV500,W8 2WD,2013,"55,000 kms",Diesel,First Owner,Ahmedabad,6.25 Lakh*
1037,Honda,City,i VTEC CVT SV,2015,"65,000 kms",Petrol,First Owner,Ahmedabad,6.75 Lakh*
1038,Honda,City,i VTEC VX Option,2016,"57,000 kms",Petrol,First Owner,Ahmedabad,7.4 Lakh*
1039,Hyundai,Creta,1.6 VTVT AT SX Plus,2018,"28,000 kms",Petrol,First Owner,Ahmedabad,11.25 Lakh*
1040,Toyota,Innova,Crysta 2016-2020 2.8 ZX AT BSIV,2019,"39,000 kms",Diesel,Second Owner,Ahmedabad,19 Lakh*
1041,BMW,X1,xDrive 20d xLine,2019,"33,000 kms",Diesel,Second Owner,Ahmedabad,30.9 Lakh*
1042,Volkswagen,Polo,2015-2019 1.5 TDI Highline,2015,"88,000 kms",Diesel,First Owner,Ahmedabad,4.25 Lakh*
1043,Hyundai,Creta,1.6 CRDi SX Plus,2016,"78,000 kms",Diesel,First Owner,Ahmedabad,9.51 Lakh*
1044,Ford,EcoSport,1.5 TDCi Titanium Plus BSIV,2016,"74,000 kms",Diesel,First Owner,Ahmedabad,7.25 Lakh*
1045,Maruti,SX4,S Cross DDiS 200 Alpha,2017,"65,000 kms",Diesel,First Owner,Ahmedabad,7.75 Lakh*
1046,Maruti,Ciaz,ZDi Plus SHVS,2017,"39,000 kms",Diesel,First Owner,Ahmedabad,7.9 Lakh*
1047,Hyundai,Creta,1.6 CRDi AT SX Plus,2018,"81,345 kms",Diesel,First Owner,Ahmedabad,11.25 Lakh*
1048,BMW,3,Series GT Luxury Line,2018,"2,300 kms",Diesel,First Owner,Ahmedabad,42 Lakh*
1049,Maruti,Alto,LXi,2009,"65,000 kms",Petrol,First Owner,Ahmedabad,1.65 Lakh*
1050,Maruti,Alto,K10 2010-2014 VXI,2011,"70,000 kms",Petrol,First Owner,Ahmedabad,2.5 Lakh*
1051,Maruti,Alto,LXi,2011,"65,000 kms",Petrol,Second Owner,Ahmedabad,1.85 Lakh*
1052,Hyundai,Creta,1.4 E Plus,2017,"61,000 kms",Diesel,First Owner,Ahmedabad,8.31 Lakh*
1053,Mahindra,XUV500,W7,2018,"46,000 kms",Diesel,First Owner,Ahmedabad,10.5 Lakh*
1054,Maruti,Vitara,Brezza LXI,2021,"2,900 kms",Petrol,First Owner,Ahmedabad,7.91 Lakh*
1055,Honda,City,1.5 V MT,2011,"38,647 kms",Petrol,First Owner,Ahmedabad,3.96 Lakh*
1056,Maruti,Wagon,R VXI,2016,"81,674 kms",Petrol,First Owner,Ahmedabad,3.53 Lakh*
1057,Maruti,Alto,K10 LXI,2012,"89,579 kms",Petrol,First Owner,Ahmedabad,1.77 Lakh*
1058,Maruti,Celerio,VXI AT,2014,"55,000 kms",Petrol,First Owner,Ahmedabad,3.75 Lakh*
1059,Maruti,Alto,800 LXI,2016,"55,000 kms",Petrol,First Owner,Ahmedabad,2.85 Lakh*
1060,Honda,City,i DTec SV,2016,"61,000 kms",Diesel,First Owner,Ahmedabad,6.7 Lakh*
1061,Honda,Brio,S MT,2014,"83,000 kms",Petrol,First Owner,Ahmedabad,3.55 Lakh*
1062,Fiat,Linea,T Jet Plus,2010,"1,10,000 kms",Petrol,Third Owner,Ahmedabad,2 Lakh*
1063,Volkswagen,Passat,Diesel Highline 2.0 TDI,2012,"94,000 kms",Diesel,First Owner,Ahmedabad,7.75 Lakh*
1064,Maruti,Swift,VDI,2018,"31,694 Kms",Diesel,1st Owner,Ahmedabad,"₹ 6,04,500"
1065,Hyundai,Creta,1.6 CRDi SX Plus,2016,"90,000 kms",Diesel,First Owner,Ahmedabad,10 Lakh*
1066,Honda,City,1.5 S MT,2011,"90,000 kms",Petrol,Third Owner,Ahmedabad,4.25 Lakh*
1067,Hyundai,Xcent,1.1 CRDi S,2016,"90,000 kms",Diesel,Second Owner,Ahmedabad,3.9 Lakh*
1068,Maruti,Swift,VDI,2012,"70,000 kms",Diesel,First Owner,Ahmedabad,3.75 Lakh*
1069,Maruti,Swift,VDI,2012,"1,10,000 kms",Diesel,Third Owner,Ahmedabad,3.15 Lakh*
1070,Maruti,Ignis,1.2 Zeta BSIV,2018,"35,000 kms",Petrol,Second Owner,Ahmedabad,5.2 Lakh*
1071,Fiat,Grande,Punto EVO 1.3 Active,2014,"60,000 kms",Diesel,First Owner,Ahmedabad,2.15 Lakh*
1072,Maruti,Swift,VDI,2018,"60,000 kms",Diesel,First Owner,Ahmedabad,6.35 Lakh*
1073,Mahindra,Bolero,2011-2019 DI NON AC BS III White,2018,"64,000 kms",Diesel,First Owner,Ahmedabad,7.51 Lakh*
1074,Maruti,Swift,Dzire VXI 1.2,2019,"9,718 kms",Petrol,First Owner,Ahmedabad,6.45 Lakh*
1075,Honda,City,1.5 V MT,2011,"38,647 kms",Petrol,First Owner,Ahmedabad,3.96 Lakh*
1076,Maruti,Wagon,R VXI,2016,"81,674 kms",Petrol,First Owner,Ahmedabad,3.53 Lakh*
1077,Maruti,Alto,K10 LXI,2012,"89,579 kms",Petrol,First Owner,Ahmedabad,1.77 Lakh*
1078,Honda,Amaze,SX i-VTEC,2015,"48,000 kms",Petrol,First Owner,Ahmedabad,4.7 Lakh*
1079,Hyundai,i20,Diesel Sportz,2018,"16,951 kms",Diesel,First Owner,Ahmedabad,7 Lakh*
1080,Mahindra,Bolero,Power Plus SLE,2018,"70,000 kms",Diesel,First Owner,Ahmedabad,6.5 Lakh*
1081,Hyundai,Accent,Executive CNG,2010,"70,000 kms",CNG,Third Owner,Ahmedabad,1.4 Lakh*
1082,Nissan,Terrano,XV D Pre AMT,2018,"48,000 kms",Diesel,First Owner,Ahmedabad,7.5 Lakh*
1083,Chevrolet,Spark,1.0 LT,2012,"40,000 kms",Petrol,First Owner,Ahmedabad,1.5 Lakh*
1084,Hyundai,Verna,1.6 CRDI,2012,"78,000 kms",Diesel,First Owner,Ahmedabad,4.3 Lakh*
1085,Chevrolet,Beat,LT,2012,"90,000 kms",Petrol,Second Owner,Ahmedabad,1.25 Lakh*
1086,Honda,Amaze,E i-Dtech,2015,"60,000 kms",Diesel,First Owner,Ahmedabad,4.25 Lakh*
1087,Hyundai,i10,Magna 1.1 iTech SE,2013,"47,000 kms",Petrol,First Owner,Ahmedabad,3.75 Lakh*
1088,Maruti,Swift,VXi BSIV,2006,"74,000 kms",Petrol,First Owner,Ahmedabad,1.99 Lakh*
1089,Toyota,Etios,G,2011,"37,000 kms",Petrol,First Owner,Ahmedabad,3.75 Lakh*
1090,Honda,City,i-VTEC V,2018,"89,144 Kms",Petrol,1st Owner,Ahmedabad,"₹ 8,35,000"
1091,Maruti,Celerio,VXI AT,2014,"55,000 kms",Petrol,First Owner,Ahmedabad,3.75 Lakh*
1092,Maruti,Swift,VDI,2018,"31,694 Kms",Diesel,1st Owner,Ahmedabad,"₹ 6,04,500"
1093,Honda,City,i VTEC CVT SV,2015,"65,000 kms",Petrol,First Owner,Ahmedabad,6.75 Lakh*
1094,Honda,City,i DTec S,2014,"75,000 kms",Diesel,First Owner,Ahmedabad,4.8 Lakh*
1095,Maruti,Wagon,VXI BS IV,2018,"23,197 Kms",Petrol,1st Owner,Ahmedabad,"₹ 4,41,500"
1096,Nissan,Micra,Diesel XV Premium,2014,"56,000 kms",Diesel,Second Owner,Ahmedabad,2.7 Lakh*
1097,Ford,Aspire,1.5 TDCi Trend,2015,"1,00,000 kms",Diesel,First Owner,Ahmedabad,3.15 Lakh*
1098,Hyundai,Venue,SX iMT,2020,"9,000 kms",Petrol,First Owner,Ahmedabad,10.25 Lakh*
1099,Ford,EcoSport,1.5 TDCi Titanium BSIV,2016,"1,10,000 kms",Diesel,First Owner,Ahmedabad,5.25 Lakh*
1100,Mahindra,Xylo,D4 BSIII,2011,"1,20,000 kms",Diesel,Second Owner,Ahmedabad,2 Lakh*
1101,Hyundai,i20,2015-2017 Sportz 1.2,2016,"63,000 kms",Petrol,First Owner,Ahmedabad,5.6 Lakh*
1102,Honda,City,i DTec SV,2016,"61,000 kms",Diesel,First Owner,Ahmedabad,6.7 Lakh*
1103,Volvo,XC,90 3.2 AWD,2008,"51,000 kms",Petrol,First Owner,Ahmedabad,7.9 Lakh*
